Run,AvgReward,SuccessRate,ElimRate
3388,-33.90541666666667,24.5,39.0
3389,-57.47208333333333,12.5,19.0
3390,40.34125,61.0,35.5
3391,-45.91458333333333,19.5,21.5
3392,-77.27291666666666,6.0,26.0
3393,7.073333333333333,49.5,49.5
3394,-25.000833333333333,19.5,20.5
3395,-51.50791666666667,15.0,27.0
3396,-19.152916666666666,25.5,25.0
3397,-0.0958333333333335,47.0,46.0
3398,21.516666666666666,54.5,16.5
3399,26.359166666666667,52.0,17.5
3400,28.01,52.5,23.5
3401,-79.68375,4.0,24.0
3402,82.55541666666666,88.0,25.5
3403,2.82375,42.0,23.5
3404,-56.87125,11.0,22.5
3405,-17.463333333333335,24.5,21.0
3406,68.565,67.5,12.0
3407,-41.53208333333333,22.0,50.0
3408,-51.73708333333334,16.0,21.5
3409,134.35875000000001,97.5,3.5
3410,9.165416666666667,42.5,19.0
3411,139.13708333333332,100.0,1.5
3412,23.920416666666668,67.0,21.5
3413,-29.06625,29.5,50.0
3414,-36.714999999999996,23.5,47.0
3415,-65.70666666666666,8.5,23.0
3416,40.5375,66.0,23.5
3417,-39.48083333333333,16.5,21.5
3418,163.81041666666667,97.0,48.0
3419,-54.66375,12.0,24.0
3420,64.56541666666666,69.5,16.5
3421,-40.25,20.0,23.0
3422,-44.34791666666666,21.5,37.5
3423,-16.030416666666667,34.5,26.5
3424,-56.815,13.0,22.5
3425,-13.672083333333333,25.0,21.5
3426,28.82166666666667,54.5,17.5
3427,-40.57583333333333,18.5,24.5
3428,18.219166666666666,53.0,30.0
3429,-14.16625,24.0,22.5
3430,-14.753333333333336,26.5,21.0
3431,0.03458333333333304,35.0,23.0
3432,-22.12,23.0,20.0
3433,2.709583333333333,43.5,23.5
3434,-12.952083333333334,31.0,22.5
3435,-23.5325,30.5,20.5
3436,-58.237500000000004,12.0,50.0
3437,-45.71458333333334,16.5,25.0
3438,-54.98166666666666,12.5,21.5
3439,-9.885,33.0,16.5
3440,-32.9,23.0,24.0
3441,-61.22125,10.5,30.0
3442,-76.58666666666666,5.5,26.0
3443,43.705000000000005,62.0,23.5
3444,107.96291666666667,86.5,8.0
3445,4.3549999999999995,36.0,21.5
3446,10.0,52.0,50.0
3447,73.2275,70.5,11.0
3448,-57.19958333333333,8.0,32.5
3449,-32.0375,28.5,47.5
3450,-31.017083333333332,21.5,22.0
3451,137.20833333333334,100.0,1.5
3452,-55.052083333333336,9.0,23.5
3453,-64.14291666666666,5.0,26.5
3454,-45.49333333333333,18.0,25.0
3455,-81.78666666666668,5.5,22.5
3456,18.109166666666667,48.5,31.5
3457,-13.643749999999999,41.0,50.0
3458,7.020416666666667,44.5,30.5
3459,44.29916666666667,64.0,31.5
3460,-17.88083333333333,29.0,22.0
3461,-37.28041666666667,21.0,27.0
3462,-1.902083333333333,49.0,50.0
3463,23.679166666666664,49.0,22.0
3464,11.135,49.5,38.5
3465,-23.575833333333332,26.0,24.5
3466,-58.762499999999996,12.5,25.5
3467,-26.68375,23.5,26.0
3468,104.05666666666667,86.0,11.0
3469,-77.53916666666667,8.5,27.0
3470,-8.97375,30.0,23.5
3471,34.904583333333335,58.0,20.5
3472,-66.64874999999999,10.0,23.0
3473,-42.26833333333334,13.5,21.0
3474,-23.80458333333333,23.5,18.5
3475,-31.278333333333336,24.0,50.0
3476,-32.61,21.5,23.0
3477,-36.50625,22.5,28.0
3478,-51.39625,16.5,25.0
3479,-3.1008333333333336,36.5,23.0
3480,14.602916666666667,50.5,50.0
3481,-0.8562499999999998,35.5,25.0
3482,-51.518750000000004,16.5,25.0
3483,-7.56,41.0,41.0
3484,100.23,95.0,43.5
3485,-59.209583333333335,9.5,20.5
3486,0.21833333333333327,35.0,18.0
3487,-41.6725,22.5,28.0
3488,-47.07666666666666,21.5,49.0
3489,13.075833333333334,46.0,21.5
3490,-58.22291666666666,15.5,20.0
3491,-71.73916666666666,11.0,23.5
3492,28.061666666666667,57.0,19.5
3493,31.34958333333333,60.0,17.5
3494,140.92499999999998,99.5,8.0
3495,-42.018750000000004,19.0,23.0
3496,120.16625,91.0,8.5
3497,32.763333333333335,59.5,25.0
3498,-47.557916666666664,16.5,35.5
3499,-2.2458333333333327,42.5,41.5
3500,-38.46458333333333,19.0,25.0
3501,-45.70375000000001,17.5,24.0
3502,-38.278749999999995,22.0,24.0
3503,-43.05791666666667,17.5,20.0
3504,-15.416666666666666,27.5,28.5
3505,23.17375,45.0,19.0
3506,-35.94583333333333,23.0,28.5
3507,28.012083333333333,52.5,20.0
3508,159.69958333333332,98.5,36.0
3509,-32.279583333333335,23.0,29.5
3510,-24.230416666666667,36.5,49.0
3511,-52.125,17.5,27.0
3512,28.697916666666668,58.0,18.5
3513,32.74375,56.0,19.0
3514,37.63708333333334,53.5,45.0
3515,-51.32833333333334,13.0,21.0
3516,-51.227916666666665,14.5,22.0
3517,-70.45375,7.0,21.0
3518,-70.54,11.5,27.5
3519,-9.833333333333334,33.5,21.0
3520,-42.434999999999995,21.0,31.0
3521,43.82041666666667,59.0,25.5
3522,-42.17333333333333,19.5,20.5
3523,17.61625,56.0,28.0
3524,-53.930416666666666,14.5,24.5
3525,4.76375,35.0,19.5
3526,-13.972500000000002,38.0,45.5
3527,-59.46541666666667,10.0,23.5
3528,83.56166666666667,69.5,42.5
3529,-16.781666666666666,27.5,25.0
3530,29.666666666666668,57.0,20.5
3531,15.006666666666668,43.5,18.5
3532,-53.278333333333336,13.5,23.0
3533,10.844583333333333,42.0,24.5
3534,-45.02666666666667,20.0,23.0
3535,-48.26583333333334,16.5,21.5
3536,8.817916666666667,51.0,50.0
3537,4.545416666666667,50.5,49.0
3538,11.752916666666666,52.0,50.0
3539,-2.887083333333333,45.5,18.5
3540,-53.52,11.0,24.5
3541,-15.068333333333333,32.5,20.5
3542,-43.31125,23.0,46.0
3543,35.10875,57.5,23.0
3544,-45.03375,17.0,22.0
3545,135.35541666666666,100.0,2.5
3546,-43.34708333333333,17.5,23.0
3547,-25.693749999999998,26.0,26.0
3548,53.5825,68.0,26.5
3549,-36.755,21.0,25.0
3550,-5.140416666666668,30.0,20.5
3551,30.22,54.5,23.5
3552,-4.97,30.0,21.0
3553,-42.61125,16.5,20.0
3554,-32.795,18.0,25.0
3555,-55.356249999999996,13.5,21.5
3556,-41.268750000000004,16.5,18.5
3557,-5.574583333333333,40.0,39.0
3558,90.24541666666666,88.0,18.0
3559,-10.793333333333335,33.5,28.0
3560,-53.543749999999996,16.0,23.0
3561,-21.116666666666667,39.5,48.5
3562,-74.34208333333333,5.5,19.5
3563,7.464166666666666,41.0,23.5
3564,-8.570416666666667,44.0,50.0
3565,31.865416666666665,58.5,17.0
3566,-73.47958333333334,6.0,29.5
3567,-34.68875,28.0,49.5
3568,-13.104583333333332,26.0,21.0
3569,-22.21166666666667,28.0,28.0
3570,43.58583333333333,77.5,20.5
3571,10.986666666666666,48.5,22.0
3572,99.23125,81.0,7.0
3573,-52.31625,11.5,20.5
3574,-11.45375,28.5,21.0
3575,-7.408333333333334,46.5,49.5
3576,24.37291666666667,55.0,21.5
3577,63.15625,80.5,22.5
3578,31.089583333333334,59.0,18.5
3579,94.37374999999999,78.5,25.0
3580,27.23875,54.0,21.5
3581,-29.847083333333334,25.0,38.5
3582,-3.81875,38.0,20.0
3583,-42.69708333333333,19.5,24.0
3584,-3.9787499999999993,33.0,28.0
3585,-57.94583333333333,15.5,26.0
3586,-49.64416666666667,13.5,22.0
3587,-43.622083333333336,20.5,29.5
3588,-28.78333333333333,29.0,46.5
3589,118.42375,92.5,6.0
3590,26.27916666666667,65.5,26.5
3591,-37.614583333333336,22.0,26.0
3592,-53.36541666666667,14.0,23.5
3593,-33.70125,22.5,22.5
3594,-78.73583333333333,4.5,24.0
3595,30.616666666666664,56.5,20.0
3596,-18.29583333333333,27.5,24.5
3597,-1.5075,37.0,21.0
3598,140.19541666666666,99.5,5.0
3599,-38.21375,23.0,43.0
3600,-61.09458333333333,16.5,27.5
3601,52.79750000000001,69.0,50.0
3602,-17.0525,28.5,29.0
3603,68.38291666666667,77.5,50.0
3604,-39.793749999999996,28.0,50.0
3605,-62.01166666666666,10.0,22.5
3606,-41.94833333333333,17.5,23.5
3607,-7.742916666666667,38.5,36.5
3608,39.83083333333334,57.5,19.0
3609,-70.17125,9.0,23.5
3610,-40.62,24.5,39.0
3611,5.302916666666667,44.5,24.5
3612,-72.55416666666666,9.0,24.0
3613,150.68875,99.5,23.0
3614,29.837083333333336,50.0,19.0
3615,-38.138333333333335,19.5,20.0
3616,-14.856666666666667,24.5,20.0
3617,-42.307916666666664,19.0,24.0
3618,-79.4275,8.0,26.0
3619,-66.64416666666666,7.5,25.5
3620,-31.90416666666667,20.0,25.5
3621,-35.931666666666665,22.5,31.0
3622,138.92041666666668,100.0,5.0
3623,-15.324583333333335,22.0,18.5
3624,-3.276666666666667,33.5,18.5
3625,52.583333333333336,67.5,43.5
3626,81.52708333333334,74.0,15.0
3627,101.57249999999999,79.0,30.0
3628,33.595,59.5,25.0
3629,-52.53916666666667,13.5,27.5
3630,-56.23666666666667,14.5,29.0
3631,-53.60125,13.5,21.0
3632,-12.445833333333333,30.0,24.5
3633,-51.357499999999995,15.0,23.5
3634,-54.50958333333333,11.5,23.5
3635,23.97875,54.5,17.5
3636,146.72416666666666,100.0,44.0
3637,-24.113333333333333,34.5,50.0
3638,44.32666666666666,69.5,22.0
3639,136.24041666666668,100.0,3.0
3640,-16.25583333333333,23.5,22.0
3641,29.0425,56.0,19.0
3642,-55.050000000000004,10.5,17.5
3643,-20.162916666666668,28.5,23.0
3644,5.130416666666666,44.0,27.0
3645,134.49791666666667,98.5,2.0
3646,16.435,41.5,21.0
3647,-53.127916666666664,14.0,24.5
3648,17.46708333333333,47.0,32.0
3649,28.562916666666666,56.5,26.0
3650,-81.14166666666667,4.5,23.0
3651,16.860833333333332,45.5,26.5
3652,-64.49083333333333,7.0,17.5
3653,-10.23625,41.5,42.5
3654,-64.36,15.5,27.5
3655,75.425,70.5,11.0
3656,-20.15375,25.5,26.5
3657,-39.57583333333333,19.0,20.5
3658,31.519583333333333,55.0,16.5
3659,-19.51458333333333,36.5,48.5
3660,0.6558333333333334,36.5,22.0
3661,-18.343333333333334,29.0,25.5
3662,-41.13333333333333,17.0,24.0
3663,-55.037083333333335,12.5,22.0
3664,-43.791666666666664,16.0,20.5
3665,-12.0875,28.0,23.5
3666,-39.75333333333334,15.0,22.0
3667,-34.860416666666666,19.5,27.0
3668,-7.358333333333333,36.5,35.0
3669,32.36208333333334,59.5,23.0
3670,68.86166666666666,74.0,27.5
3671,33.683749999999996,58.5,20.0
3672,-48.96875,15.0,24.5
3673,139.46083333333334,100.0,3.0
3674,85.21166666666666,79.5,16.0
3675,-41.43,17.5,22.5
3676,-40.1725,19.0,21.5
3677,-35.316250000000004,24.0,27.0
3678,37.64125,65.0,19.5
3679,48.40625,61.5,27.0
3680,-3.7641666666666667,33.5,18.0
3681,-70.66041666666666,9.0,21.5
3682,1.26625,38.0,22.0
3683,-43.92875,19.5,25.0
3684,-42.92291666666667,19.5,37.0
3685,24.669583333333332,52.0,20.5
3686,-37.163333333333334,21.5,26.5
3687,-10.33875,47.5,49.0
3688,-77.235,6.0,21.5
3689,-66.49249999999999,10.5,26.5
3690,-19.927083333333332,25.0,24.0
3691,35.78666666666667,68.0,19.0
3692,-38.55583333333333,22.0,27.5
3693,-33.418749999999996,22.0,30.5
3694,-46.169999999999995,19.0,23.5
3695,-0.7275,35.5,25.0
3696,-56.785,15.5,34.0
3697,-20.4425,35.5,49.0
3698,105.12833333333333,87.0,12.0
3699,-44.17333333333334,14.5,23.0
3700,-33.335,31.0,50.0
3701,-28.418333333333333,23.0,33.5
3702,-68.72875,6.5,26.5
3703,-42.22541666666667,16.5,24.5
3704,25.447083333333335,57.0,26.5
3705,25.988333333333333,53.0,21.5
3706,6.500833333333333,44.5,22.5
3707,-46.645833333333336,12.5,26.0
3708,11.315416666666666,54.0,50.0
3709,-53.35833333333333,13.5,26.0
3710,166.3375,100.0,37.0
3711,-13.01,31.0,22.5
3712,-2.6308333333333334,38.0,34.5
3713,43.09291666666667,64.5,45.0
3714,50.13708333333333,71.0,50.0
3715,41.0325,67.0,37.0
3716,39.96541666666666,62.5,25.5
3717,54.82,77.0,50.0
3718,-77.38458333333334,7.0,21.0
3719,84.03791666666667,77.5,15.0
3720,-35.830416666666665,20.5,26.0
3721,-16.690416666666668,29.0,27.5
3722,-32.90291666666666,21.0,24.5
3723,-32.803333333333335,25.5,48.0
3724,-39.402499999999996,18.5,28.0
3725,-5.906666666666666,42.5,50.0
3726,23.98875,53.0,22.0
3727,-58.76833333333334,7.0,46.5
3728,-51.043749999999996,14.5,27.5
3729,-45.064166666666665,17.5,20.5
3730,32.94583333333333,55.5,24.0
3731,104.83583333333333,81.5,50.0
3732,-5.199166666666667,43.5,50.0
3733,-69.70166666666667,4.5,23.0
3734,-38.47041666666667,26.5,34.5
3735,-49.22208333333333,13.0,18.5
3736,-48.49125,17.0,22.0
3737,119.12875000000001,89.0,5.5
3738,36.11166666666667,59.5,42.0
3739,114.31333333333333,96.0,18.5
3740,-51.20708333333334,13.5,22.0
3741,-29.487916666666667,33.5,35.0
3742,-15.232916666666666,29.0,26.5
3743,9.856250000000001,40.5,23.5
3744,-49.324999999999996,13.5,28.5
3745,140.67666666666665,100.0,5.0
3746,32.760416666666664,58.5,23.0
3747,176.20333333333335,100.0,50.0
3748,18.48125,48.5,18.5
3749,-28.181250000000002,28.5,49.5
3750,-57.16583333333333,13.5,21.0
3751,-54.94583333333333,14.5,21.5
3752,133.05041666666668,89.0,48.5
3753,23.735416666666666,52.5,19.0
3754,-72.67208333333333,8.0,23.0
3755,-32.86541666666667,23.0,23.5
3756,24.9275,56.5,50.0
3757,18.88,49.0,17.5
3758,47.812083333333334,67.5,47.5
3759,-73.70791666666666,5.0,27.5
3760,-5.25375,36.5,33.0
3761,28.580416666666665,56.0,19.0
3762,-40.880833333333335,16.0,19.5
3763,-51.528333333333336,9.5,24.5
3764,-49.7225,15.5,23.0
3765,-26.56458333333333,25.0,24.0
3766,32.57791666666667,52.5,25.5
3767,-76.78916666666667,9.0,21.5
3768,23.11791666666667,51.5,19.5
3769,133.0575,98.0,7.5
3770,58.52291666666667,78.0,15.5
3771,-0.93125,41.5,20.0
3772,12.640416666666667,41.5,20.5
3773,17.065,52.0,30.5
3774,139.3425,100.0,4.0
3775,39.308749999999996,57.0,30.0
3776,-63.687916666666666,5.5,31.0
3777,-42.37916666666667,18.5,23.0
3778,-12.2575,29.0,23.5
3779,-54.25625,12.5,21.0
3780,-15.875416666666666,27.0,22.0
3781,54.30833333333334,59.5,15.5
3782,-70.085,6.5,23.0
3783,-72.03208333333333,5.0,29.0
3784,17.69,51.0,19.0
3785,83.05499999999999,76.5,13.0
3786,-27.377499999999998,21.5,22.0
3787,-67.65833333333333,10.0,36.5
3788,20.976666666666667,50.5,20.5
3789,22.013333333333332,55.0,25.5
3790,-37.63916666666667,17.0,26.0
3791,28.62875,56.0,16.0
3792,-42.37791666666667,15.0,24.5
3793,-42.177083333333336,16.0,24.5
3794,30.816666666666666,53.5,26.0
3795,-40.365833333333335,17.0,24.5
3796,-52.19541666666667,15.0,24.0
3797,-40.28416666666667,21.5,25.0
3798,35.714166666666664,56.0,23.5
3799,-29.541666666666668,21.5,20.5
3800,28.092916666666667,62.5,47.0
3801,-30.743750000000002,30.5,49.5
3802,-40.91708333333333,19.0,22.5
3803,23.079166666666666,50.5,23.0
3804,2.012916666666667,48.5,49.5
3805,-41.71541666666667,26.0,33.5
3806,-28.786666666666665,26.0,29.0
3807,-32.93333333333333,29.0,47.5
3808,-12.956249999999999,35.0,38.0
3809,-14.319583333333334,28.0,23.0
3810,4.801666666666667,42.5,25.5
3811,14.227916666666665,49.5,41.5
3812,7.781666666666666,41.5,20.5
3813,-64.68083333333333,9.0,21.0
3814,-14.371666666666668,28.0,23.5
3815,-51.50666666666667,16.5,23.0
3816,141.95541666666665,100.0,5.0
3817,-11.316249999999998,32.0,23.0
3818,-34.03041666666667,24.0,49.5
3819,-31.812916666666666,31.0,49.5
3820,-57.29958333333334,11.0,41.5
3821,-41.759166666666665,21.0,25.0
3822,-40.99583333333333,18.0,21.0
3823,39.04208333333333,60.5,15.0
3824,-27.88208333333333,33.0,50.0
3825,-53.53791666666667,16.5,24.0
3826,-43.173750000000005,17.5,23.0
3827,9.557083333333333,41.0,25.0
3828,134.67999999999998,99.0,4.5
3829,-6.2683333333333335,34.0,26.0
3830,-44.093333333333334,16.5,21.0
3831,-7.464999999999999,36.0,20.5
3832,-12.42125,31.0,27.0
3833,-3.565833333333334,33.0,27.5
3834,-3.9470833333333335,34.0,25.0
3835,-13.460833333333333,25.0,18.5
3836,-40.52708333333333,17.5,24.0
3837,31.742500000000003,55.0,23.0
3838,-50.5275,14.5,23.5
3839,0.028750000000000053,44.0,46.0
3840,-82.36708333333333,3.5,22.0
3841,23.395416666666666,54.0,22.5
3842,-16.572916666666668,38.0,46.0
3843,26.085416666666664,51.5,22.5
3844,-27.616249999999997,35.0,48.5
3845,-28.117083333333337,27.5,26.0
3846,-37.13125,17.5,23.5
3847,-22.812916666666666,34.0,50.0
3848,-39.255833333333335,19.0,23.5
3849,-13.026666666666666,29.0,24.0
3850,-79.8075,5.5,25.5
3851,3.453333333333333,44.0,30.0
3852,-33.73291666666667,28.0,46.0
3853,24.877916666666664,49.5,17.5
3854,-10.160416666666666,34.0,31.0
3855,-10.38625,31.0,26.5
3856,-34.947916666666664,18.5,31.5
3857,-21.376666666666665,24.5,23.5
3858,3.5954166666666674,49.5,50.0
3859,26.3125,65.0,21.0
3860,-47.95249999999999,15.0,43.5
3861,-51.30416666666667,16.5,22.0
3862,2.2416666666666667,35.5,23.0
3863,-56.132083333333334,11.5,21.0
3864,-70.89958333333333,8.5,21.5
3865,-37.340833333333336,20.0,26.5
3866,12.625,48.0,16.5
3867,-3.705833333333333,36.0,29.5
3868,-75.67125,6.5,25.0
3869,10.184166666666668,53.0,47.5
3870,-42.37583333333333,19.5,25.5
3871,-43.22291666666666,17.5,26.0
3872,32.92958333333333,57.5,19.5
3873,17.580000000000002,54.5,23.0
3874,-78.38458333333334,4.0,25.5
3875,-15.284166666666666,26.0,23.5
3876,9.727083333333333,39.5,24.0
3877,-59.27291666666667,12.0,22.5
3878,-42.16416666666667,18.5,24.5
3879,-57.38375,10.0,19.0
3880,-50.185833333333335,16.5,21.5
3881,28.42458333333333,56.5,19.5
3882,31.493333333333336,55.0,18.5
3883,27.239583333333332,57.0,32.5
3884,-47.04208333333333,16.5,18.0
3885,-27.1875,32.0,50.0
3886,32.74125,57.0,24.5
3887,-47.94083333333333,19.0,24.0
3888,27.486666666666665,57.0,21.5
3889,28.9025,50.5,23.0
3890,-22.338333333333335,25.5,25.5
3891,85.59583333333335,89.0,39.0
3892,-74.21625,6.0,24.0
3893,35.191250000000004,56.0,21.0
3894,-57.63958333333333,14.0,21.0
3895,42.74166666666667,64.5,49.5
3896,-22.148750000000003,24.0,25.5
3897,-46.22,19.5,24.5
3898,-0.47791666666666693,44.5,50.0
3899,7.390833333333333,43.0,23.5
3900,54.415416666666665,65.5,15.5
3901,-45.43208333333333,16.0,28.0
3902,50.36833333333333,63.0,12.0
3903,12.1725,45.5,23.5
3904,-35.53916666666667,17.0,24.5
3905,140.345,99.5,7.0
3906,-60.484583333333326,10.0,19.0
3907,-32.02708333333333,21.0,25.5
3908,-8.344583333333334,34.5,24.5
3909,-19.228333333333335,28.0,29.0
3910,-39.4425,20.0,27.0
3911,-60.5875,13.0,25.0
3912,34.3675,54.0,38.5
3913,6.889166666666667,43.0,17.5
3914,-37.150416666666665,27.5,38.0
3915,-0.6550000000000002,42.0,42.0
3916,-38.805,14.0,20.0
3917,-57.09375,16.0,48.0
3918,-6.7629166666666665,35.0,29.5
3919,-40.940416666666664,16.5,20.0
3920,0.47708333333333375,50.5,49.0
3921,-50.46083333333333,14.5,21.0
3922,114.60666666666667,93.5,9.0
3923,-54.873333333333335,11.5,17.0
3924,-47.098749999999995,19.5,50.0
3925,-43.70166666666666,16.0,19.0
3926,-27.412916666666664,23.5,21.0
3927,-83.07333333333334,4.5,23.0
3928,-55.99541666666667,12.0,21.0
3929,41.23583333333333,64.5,18.0
3930,-80.52583333333334,3.0,26.5
3931,-15.082083333333335,28.0,23.0
3932,122.34041666666667,91.0,12.0
3933,37.632083333333334,63.0,48.0
3934,-47.26083333333333,15.5,20.0
3935,-33.73583333333333,27.0,50.0
3936,-49.10875000000001,17.5,33.0
3937,71.08416666666666,67.0,14.0
3938,-29.3475,17.5,22.0
3939,-6.0249999999999995,32.5,23.5
3940,54.88791666666666,68.5,50.0
3941,-17.24416666666667,25.5,25.0
3942,28.941666666666666,54.5,20.5
3943,-46.23916666666667,14.0,22.5
3944,-24.44583333333333,40.0,49.0
3945,-67.66916666666667,10.5,25.0
3946,19.192083333333333,54.0,26.0
3947,-47.37041666666667,18.0,25.5
3948,-44.56125,18.0,25.0
3949,-32.165416666666665,28.0,50.0
3950,21.289166666666667,53.5,23.5
3951,-44.28,14.0,17.0
3952,40.777499999999996,67.5,22.0
3953,-71.97833333333334,11.5,22.0
3954,-0.4087499999999992,47.0,45.5
3955,-12.933750000000002,26.5,24.0
3956,-1.8908333333333338,37.0,34.0
3957,26.48375,53.0,19.5
3958,-11.079583333333334,28.5,25.5
3959,-32.33625,20.5,24.5
3960,138.19,98.5,5.0
3961,-40.32,18.0,22.5
3962,-6.414583333333333,31.0,25.0
3963,138.83958333333334,100.0,5.0
3964,-50.88458333333333,19.0,21.5
3965,-46.61833333333333,19.0,24.0
3966,-41.1,18.0,23.5
3967,30.175,57.5,25.0
3968,-8.066666666666668,32.0,23.5
3969,-3.6279166666666662,36.0,25.0
3970,-20.94625,25.5,24.5
3971,12.92,49.5,20.0
3972,25.60083333333333,57.0,21.0
3973,-2.2037500000000003,44.5,50.0
3974,-44.13708333333333,20.5,25.0
3975,-55.221666666666664,10.5,21.5
3976,-12.240416666666667,28.5,25.0
3977,3.355833333333333,51.0,35.0
3978,35.27125,60.5,26.0
3979,-39.26208333333333,21.5,26.0
3980,7.122916666666666,42.0,22.0
3981,-12.985,37.0,44.0
3982,-26.754166666666666,35.5,50.0
3983,4.062083333333333,42.5,24.5
3984,-39.1225,17.0,24.0
3985,29.206666666666667,54.5,21.0
3986,28.53916666666667,54.0,19.0
3987,52.08625,70.5,49.5
3988,25.675416666666667,59.0,41.5
3989,-23.92125,26.0,30.0
3990,99.83541666666667,89.5,50.0
3991,-50.74666666666667,16.5,22.0
3992,36.867916666666666,57.0,19.5
3993,-9.8275,33.0,31.5
3994,-55.21416666666667,16.0,24.0
3995,137.87333333333333,100.0,3.5
3996,-6.91375,35.0,29.0
3997,-35.84375,20.5,43.0
3998,25.88208333333333,55.0,23.5
3999,-34.751666666666665,26.5,50.0
4000,33.22,65.5,25.0
4001,-53.16416666666667,14.333333333333334,24.333333333333332
4002,-14.648333333333333,27.5,23.0
4003,-50.48333333333333,17.333333333333332,31.5
4004,13.523333333333333,41.333333333333336,19.5
4005,8.894166666666665,47.666666666666664,31.5
4006,76.82833333333333,88.5,47.666666666666664
4007,-43.36166666666667,16.166666666666668,29.333333333333332
4008,51.862500000000004,67.66666666666667,15.0
4009,-63.285000000000004,8.0,22.333333333333332
4010,-25.613333333333333,28.666666666666668,28.0
4011,-22.820833333333336,32.333333333333336,45.333333333333336
4012,-28.765,30.5,48.833333333333336
4013,-24.265,22.333333333333332,27.333333333333332
4014,-4.9275,33.5,26.166666666666668
4015,108.59750000000001,88.83333333333333,5.333333333333333
4016,18.684166666666666,48.5,20.833333333333332
4017,-62.89166666666667,16.5,29.666666666666668
4018,15.870833333333332,54.666666666666664,39.166666666666664
4019,-32.24166666666667,20.0,22.333333333333332
4020,35.51,58.333333333333336,14.833333333333334
4021,31.631666666666664,54.833333333333336,20.666666666666668
4022,-11.375,26.166666666666668,20.0
4023,-36.814166666666665,23.5,31.5
4024,-52.784166666666664,12.666666666666666,25.0
4025,82.28583333333334,84.66666666666667,20.0
4026,141.38666666666666,100.0,2.3333333333333335
4027,-9.045,34.333333333333336,31.166666666666668
4028,6.16,51.0,19.166666666666668
4029,76.765,86.5,22.666666666666668
4030,26.689999999999998,54.833333333333336,19.166666666666668
4031,-59.895833333333336,8.5,16.166666666666668
4032,-18.407500000000002,21.333333333333332,18.333333333333332
4033,-45.04749999999999,16.5,21.833333333333332
4034,-25.389166666666668,34.666666666666664,50.0
4035,-36.156666666666666,19.5,21.0
4036,21.706666666666667,49.0,15.166666666666666
4037,26.02916666666667,45.166666666666664,10.666666666666666
4038,135.32333333333335,98.83333333333333,5.833333333333333
4039,-40.90833333333333,15.333333333333334,21.5
4040,-12.798333333333334,26.5,20.666666666666668
4041,-52.3475,11.5,31.666666666666668
4042,-22.131666666666664,27.166666666666668,27.166666666666668
4043,-30.5975,26.166666666666668,29.666666666666668
4044,-44.259166666666665,17.666666666666668,18.5
4045,16.094166666666666,39.666666666666664,19.666666666666668
4046,-76.43333333333334,7.666666666666667,21.166666666666668
4047,69.59416666666667,71.16666666666667,46.5
4048,143.0325,100.0,5.0
4049,-50.0725,12.333333333333334,22.166666666666668
4050,11.479166666666666,37.333333333333336,19.166666666666668
4051,-37.69166666666667,19.666666666666668,28.833333333333332
4052,-37.42333333333333,22.333333333333332,21.5
4053,-18.619166666666665,30.166666666666668,17.666666666666668
4054,-34.1225,25.5,25.0
4055,29.13083333333333,54.0,23.166666666666668
4056,50.2875,66.5,48.5
4057,-38.093333333333334,19.166666666666668,23.833333333333332
4058,-40.65,23.833333333333332,35.333333333333336
4059,-34.00333333333334,16.0,19.833333333333332
4060,132.32833333333335,95.33333333333333,24.333333333333332
4061,130.10666666666665,100.0,1.5
4062,138.84666666666666,100.0,6.5
4063,139.42583333333332,100.0,5.0
4064,-79.66333333333334,4.666666666666667,21.666666666666668
4065,-15.019999999999998,28.166666666666668,27.0
4066,44.20666666666667,65.16666666666667,27.0
4067,-57.81666666666666,12.666666666666666,17.333333333333332
4068,-49.895833333333336,15.833333333333334,22.0
4069,-14.773333333333333,36.0,35.5
4070,-21.864166666666666,26.833333333333332,29.5
4071,72.4225,72.0,30.333333333333332
4072,-9.422500000000001,32.833333333333336,17.666666666666668
4073,-41.887499999999996,13.833333333333334,21.666666666666668
4074,-16.789166666666667,30.833333333333332,28.833333333333332
4075,-74.94,5.0,17.666666666666668
4076,-18.565833333333334,33.833333333333336,44.666666666666664
4077,-9.575833333333334,31.333333333333332,26.166666666666668
4078,-13.835833333333333,29.666666666666668,27.0
4079,-46.56166666666667,21.0,31.833333333333332
4080,-53.732499999999995,10.833333333333334,21.833333333333332
4081,7.970833333333334,41.833333333333336,20.5
4082,-18.575833333333332,20.666666666666668,18.0
4083,60.87583333333333,85.66666666666667,25.333333333333332
4084,-50.75083333333333,18.5,22.0
4085,41.13916666666667,62.0,31.5
4086,98.22833333333334,85.5,50.0
4087,-32.89833333333333,24.833333333333332,33.333333333333336
4088,-35.755,23.5,25.0
4089,-54.56583333333333,13.833333333333334,29.666666666666668
4090,-39.275,22.666666666666668,31.5
4091,-23.58,26.166666666666668,28.833333333333332
4092,31.989166666666666,53.333333333333336,26.5
4093,63.45083333333333,80.5,50.0
4094,21.534166666666668,48.166666666666664,41.666666666666664
4095,35.04666666666667,56.333333333333336,18.833333333333332
4096,-56.307500000000005,13.833333333333334,45.333333333333336
4097,-75.11999999999999,1.8333333333333333,28.0
4098,-35.87833333333334,20.0,26.5
4099,42.61000000000001,64.0,20.333333333333332
4100,-9.9125,33.0,24.5
4101,23.906666666666666,52.833333333333336,22.0
