Run,Reward,Success,Elimination
1264,-57.38,False,False
1265,-61.35,False,False
1266,83.25,True,False
1267,-103.45,False,False
1268,-52.03,False,False
1269,81.8,True,False
1270,-62.11,False,False
1271,-52.45,False,False
1272,164.51,True,False
1273,-42.32,False,False
1274,-43.04,False,False
1275,-102.16,False,False
1276,-104.47,False,False
1277,-54.33,False,False
1278,-38.03,False,False
1279,-36.54,False,False
1280,-49.32,False,False
1281,40.21,True,False
1282,-27.65,False,False
1283,-48.54,False,False
1284,-34.27,False,False
1285,114.6,True,False
1286,125.25,True,False
1287,-56.9,False,False
1288,-0.03,False,False
1289,-60.49,False,False
1290,-49.38,False,False
1291,-95.59,False,False
1292,-42.7,False,False
1293,-116.36,False,False
1294,-99.41,False,False
1295,-41.03,False,False
1296,-51.02,False,False
1297,145.49,True,False
1298,-63.58,False,False
1299,-42.56,False,False
1300,124.4,True,False
1301,-114.91,False,False
1302,-82.6,False,False
1303,182.65,True,False
1304,-32.29,False,False
1305,-18.71,False,False
1306,-110.38,False,False
1307,-29.66,False,False
1308,-56.25,False,False
1309,-78.86,False,False
1310,39.41,True,False
1311,-1.13,False,False
1312,-5.11,False,False
1313,-17.21,False,False
1314,-32.55,False,False
1315,-48.15,False,False
1316,121.1,True,False
1317,148.71,True,False
1318,-21.6,False,False
1319,-68.95,False,False
1320,-36.41,False,False
1321,-48.67,False,False
1322,15.9,True,False
1323,-44.72,False,False
1324,8.83,True,False
1325,-79.84,False,False
1326,-77.6,False,False
1327,-43.7,False,False
1328,-4.58,False,False
1329,162.15,True,False
1330,-51.25,False,False
1331,141.75,True,False
1332,-70.21,False,False
1333,-84.97,False,False
1334,-27.95,False,False
1335,-109.0,False,False
1336,-29.28,False,False
1337,-24.42,False,False
1338,-107.75,False,False
1339,-24.28,False,False
1340,-50.94,False,False
1341,129.65,True,False
1342,113.92,True,False
1343,-43.37,False,False
1344,-105.92,False,False
1345,-58.45,False,False
1346,-68.58,False,False
1347,-22.12,False,False
1348,-77.72,False,False
1349,133.29,True,False
1350,-118.85,False,False
1351,-105.44,False,False
1352,-32.25,False,False
1353,-27.22,False,False
1354,-49.33,False,False
1355,126.66,True,False
1356,-70.57,False,False
1357,-99.07,False,False
1358,13.66,True,False
1359,-32.03,False,False
1360,-77.66,False,False
1361,-56.71,False,False
1362,-9.73,False,False
1363,18.52,True,False
1364,-10.73,False,False
1365,150.5,True,False
1366,-56.43,False,False
1367,-69.54,False,False
1368,-125.06,False,False
1369,-99.32,False,False
1370,-93.94,False,False
1371,-15.67,False,False
1372,-5.66,False,False
1373,-44.02,False,False
1374,-39.23,False,False
1375,37.86,True,False
1376,-109.43,False,False
1377,-64.44,False,False
1378,-19.75,False,False
1379,-74.58,False,False
1380,-105.92,False,False
1381,-109.67,False,False
1382,-84.83,False,False
1383,-86.93,False,False
1384,-97.35,False,False
1385,166.97,True,False
1386,-29.03,False,False
1387,-7.86,False,False
1388,80.69,True,False
1389,-101.4,False,False
1390,-160.01,False,False
1391,-65.83,False,False
1392,-63.37,False,False
1393,-17.68,False,False
1394,-27.84,False,False
1395,-10.09,False,False
1396,-25.04,False,False
1397,-80.91,False,False
1398,-93.32,False,False
1399,-14.5,False,False
1400,-95.16,False,False
1401,-13.31,False,False
1402,149.03,True,False
1403,-26.85,False,False
1404,-89.81,False,False
1405,-65.67,False,False
1406,-41.53,False,False
1407,-43.3,False,False
1408,25.6,True,False
1409,41.61,True,False
1410,-112.66,False,False
1411,112.51,True,False
1412,-153.29,False,False
1413,-57.36,False,False
1414,-74.37,False,False
1415,-21.56,False,False
1416,-69.41,False,False
1417,-99.19,False,False
1418,94.39,True,False
1419,-36.39,False,False
1420,-34.24,False,False
1421,-77.09,False,False
1422,-68.08,False,False
1423,-103.68,False,False
1424,-11.49,False,False
1425,-78.13,False,False
1426,-69.41,False,False
1427,-53.15,False,False
1428,-99.69,False,False
1429,-58.44,False,False
1430,-149.42,False,False
1431,120.99,True,False
1432,143.19,True,False
1433,-101.69,False,False
1434,-45.96,False,False
1435,94.33,True,False
1436,-72.24,False,False
1437,-30.95,False,False
1438,-72.29,False,False
1439,-81.48,False,False
1440,-47.16,False,False
1441,-26.41,False,False
1442,96.62,True,False
1443,-0.34,False,False
1444,-81.96,False,False
1445,7.1,True,False
1446,-75.87,False,False
1447,-19.2,False,False
1448,-20.05,False,False
1449,-89.59,False,False
1450,-83.42,False,False
1451,-52.3,False,False
1452,113.31,True,False
1453,-30.63,False,False
1454,-61.88,False,False
1455,-66.45,False,False
1456,-28.78,False,False
1457,-52.54,False,False
1458,-4.33,False,False
1459,82.44,True,False
1460,-95.97,False,False
1461,-114.42,False,False
1462,121.11,True,False
1463,93.82,True,False
1464,-47.84,False,False
1465,-60.77,False,False
1466,-114.47,False,False
1467,180.24,True,False
1468,-121.77,False,False
1469,95.77,True,False
1470,-59.7,False,False
1471,-68.94,False,False
1472,-38.27,False,False
1473,147.37,True,False
1474,-28.19,False,False
1475,-111.19,False,False
1476,-38.22,False,False
1477,-41.97,False,False
1478,-53.63,False,False
1479,-75.65,False,False
1480,-38.56,False,False
1481,-76.96,False,False
1482,17.68,True,False
1483,-95.44,False,False
1484,-100.8,False,False
1485,-0.55,False,False
1486,-54.62,False,False
1487,-24.76,False,False
1488,-15.49,False,False
1489,-80.6,False,False
1490,-114.51,False,False
1491,-51.92,False,False
1492,76.95,True,False
1493,-37.57,False,False
1494,-60.93,False,False
1495,-39.01,False,False
1496,-33.41,False,False
1497,-113.56,False,False
1498,97.47,True,False
1499,-20.47,False,False
1500,-32.84,False,False
